Process summary;451;0;251.5
Process summary;393;0;255.1
Process summary;345;0;260.7
Process summary;336;0;262.2
Process summary;392;0;272.3
Process summary;334;0;275.5
Process summary;420;0;290.7
Process summary;538;0;298.2
Process summary;438;0;298.3
Process summary;419;0;316.1
