Process summary;308;0;558.1
Process summary;425;0;561.2
Process summary;349;0;580.7
Process summary;400;0;584.0
Process summary;401;0;605.0
Process summary;368;0;611.0
Process summary;690;0;655.8
Process summary;680;0;676.3
Process summary;440;0;698.5
Process summary;584;0;742.4
