Process summary;38;0;55.2
Process summary;33;0;55.4
Process summary;72;0;56.0
Process summary;37;0;56.1
Process summary;39;0;58.0
Process summary;53;1;58.6
Process summary;36;0;59.2
Process summary;29;0;61.1
Process summary;50;0;63.4
Process summary;43;0;73.5
