Process summary;37;0;58.6
Process summary;26;0;59.4
Process summary;26;0;61.0
Process summary;32;0;63.1
Process summary;22;0;64.0
Process summary;21;0;64.0
Process summary;54;0;64.8
Process summary;39;0;66.3
Process summary;45;0;68.7
Process summary;56;0;69.8
