Process summary;51;0;66.1
Process summary;112;0;70.7
Process summary;34;0;72.2
Process summary;53;0;72.3
Process summary;71;0;73.4
Process summary;54;0;73.5
Process summary;41;0;77.3
Process summary;51;0;79.2
Process summary;76;0;82.6
Process summary;64;1;84.2
