Process summary;80;0;50.3
Process summary;27;0;50.9
Process summary;13;0;51.2
Process summary;80;0;51.2
Process summary;15;0;51.4
Process summary;2;0;52.0
Process summary;101;0;80.9
Process summary;56;0;95.5
Process summary;130;0;98.7
Process summary;144;0;141.1
