https://www.noticiasdenavarra.com/;65;0;20.3
https://www.laopiniondezamora.es/;100;0;54.5
https://www.europapress.es/;246;0;69.8
https://www.diariovasco.com/;112;0;73.0
https://elpais.com/;95;1;29.1
