Process summary;362;0;252.2
Process summary;509;0;253.9
Process summary;342;0;255.1
Process summary;348;0;256.1
Process summary;357;0;273.0
Process summary;618;1;278.8
Process summary;392;0;280.9
Process summary;399;0;283.5
Process summary;672;0;300.1
Process summary;613;0;313.4
