Process summary;4;0;27.8
Process summary;27;0;28.0
Process summary;2;0;28.1
Process summary;2;0;28.4
Process summary;5;0;28.8
Process summary;6;0;28.8
Process summary;5;0;30.1
Process summary;3;0;33.8
Process summary;5;0;36.1
Process summary;9;0;36.2
