Process summary;373;0;924.3
Process summary;434;0;939.4
Process summary;524;0;941.8
Process summary;465;1;979.7
Process summary;442;0;1005.6
Process summary;526;0;1133.0
Process summary;467;0;1157.2
Process summary;494;0;1205.8
Process summary;541;0;1258.3
