Process summary;35;0;50.6
Process summary;22;0;51.3
Process summary;32;0;51.8
Process summary;31;0;52.5
Process summary;32;0;53.6
Process summary;44;0;57.0
Process summary;50;0;60.4
Process summary;44;0;60.7
Process summary;51;0;61.1
Process summary;49;0;62.3
