Process summary;296;0;340.6
Process summary;310;0;343.4
Process summary;418;0;370.3
Process summary;373;0;374.5
Process summary;292;0;384.4
Process summary;402;0;391.9
Process summary;459;0;396.6
Process summary;366;0;436.2
Process summary;315;0;463.6
Process summary;392;0;500.7
